respondent_id,district,poll_id,w_buyer,w_consumer,phone_type,product_preference,better_product,purchase_propensity
23378,mn03,mn03-1,0.7656,0.5807,Cell,A,A is Better,Almost certain
23379,mn03,mn03-1,0.6462,0.9015,Cell,B,B is Better,Somewhat likely
23380,mn03,mn03-1,1.0562,0.8959,Cell,B,B is Better,Almost certain
23381,mn03,mn03-1,0.9645,1.0177,Cell,Und,Don't know,Somewhat likely
23382,mn03,mn03-1,0.9706,1.0813,Cell,A,A is Better,Almost certain
23383,mn03,mn03-1,1.0437,0.8988,Cell,Und,B is Better,Almost certain
23384,mn03,mn03-1,1.7606,1.6224,Landline,B,B is Better,Almost certain
23385,mn03,mn03-1,0.9001,1.051,Cell,A,A is Better,Very likely
23386,mn03,mn03-1,0.8294,0.6449,Landline,A,A is Better,Almost certain
23387,mn03,mn03-1,1.3013,1.0521,Landline,B,B is Better,Almost certain
23388,mn03,mn03-1,0.9572,1.086,Cell,A,A is Better,Very likely
23389,mn03,mn03-1,0.5755,0.6507,Cell,B,B is Better,Not very likely
23390,mn03,mn03-1,0.7988,0.7102,Cell,A,A is Better,Almost certain
23391,mn03,mn03-1,0.5593,0.5014,Landline,A,A is Better,Very likely
23392,mn03,mn03-1,1.1152,1.0471,Cell,A,A is Better,Almost certain
23393,mn03,mn03-1,0.5861,0.472,Landline,A,A is Better,Almost certain
23394,mn03,mn03-1,0.7005,0.7753,Cell,A,A is Better,Almost certain
23395,mn03,mn03-1,0.8291,1.1408,Cell,B,A is Better,Very likely
23396,mn03,mn03-1,1.7312,2.0128,Cell,A,A is Better,Almost certain
23397,mn03,mn03-1,1.7883,1.8319,Landline,A,A is Better,Almost certain
23398,mn03,mn03-1,0.8065,0.9598,Cell,A,A is Better,Very likely
23399,mn03,mn03-1,0.7797,0.6072,Cell,B,A is Better,Almost certain
23400,mn03,mn03-1,0.7006,0.5387,Cell,A,A is Better,Almost certain
23401,mn03,mn03-1,0.7819,0.7066,Cell,A,A is Better,Almost certain
23402,mn03,mn03-1,2.0034,1.8424,Cell,A,A is Better,Almost certain
23403,mn03,mn03-1,1.363,1.2478,Cell,B,B is Better,Almost certain
23404,mn03,mn03-1,1.273,0.8795,Cell,B,B is Better,Almost certain
23405,mn03,mn03-1,1.1944,0.9341,Landline,B,B is Better,Almost certain
23406,mn03,mn03-1,1.467,1.0491,Cell,B,B is Better,Not very likely
23407,mn03,mn03-1,1.429,1.294,Landline,B,B is Better,Very likely
23408,mn03,mn03-1,0.7306,0.8819,Cell,A,A is Better,Very likely
23409,mn03,mn03-1,1.4589,1.4136,Cell,Und,B is Better,Almost certain
23410,mn03,mn03-1,0.8672,0.7697,Cell,B,B is Better,Very likely
23411,mn03,mn03-1,1.2638,1.0639,Landline,B,B is Better,Almost certain
23412,mn03,mn03-1,1.4208,1.1136,Cell,B,B is Better,Almost certain
23413,mn03,mn03-1,1.1801,1.0841,Cell,A,A is Better,Almost certain
23414,mn03,mn03-1,0.95,1.14,Cell,A,A is Better,Not very likely
23415,mn03,mn03-1,1.6261,1.4197,Cell,B,B is Better,Almost certain
23416,mn03,mn03-1,1.4767,1.4661,Cell,A,A is Better,Very likely
23417,mn03,mn03-1,0.9229,0.7338,Cell,B,B is Better,Almost certain
23418,mn03,mn03-1,0.879,0.6861,Cell,B,B is Better,Very likely
23419,mn03,mn03-1,0.9124,0.8948,Landline,Und,B is Better,Somewhat likely
23420,mn03,mn03-1,0.8368,0.682,Cell,A,A is Better,Almost certain
23421,mn03,mn03-1,0.8891,1.0413,Cell,B,B is Better,Somewhat likely
23422,mn03,mn03-1,0.6732,0.5723,Cell,A,A is Better,Almost certain
23423,mn03,mn03-1,1.273,0.9974,Landline,A,A is Better,Almost certain
23424,mn03,mn03-1,2.022,2.4406,Cell,B,B is Better,Almost certain
23425,mn03,mn03-1,1.1958,1.3903,Cell,A,A is Better,Almost certain
23426,mn03,mn03-1,1.582,1.1209,Cell,B,B is Better,Almost certain
23427,mn03,mn03-1,0.4666,0.3206,Landline,A,A is Better,Almost certain
23428,mn03,mn03-1,0.7038,0.6738,Landline,A,B is Better,Not very likely
23429,mn03,mn03-1,0.9811,0.8021,Landline,B,B is Better,Very likely
23430,mn03,mn03-1,0.7691,0.7205,Landline,Und,A is Better,Very likely
23431,mn03,mn03-1,0.6541,0.8184,Cell,A,A is Better,Almost certain
23432,mn03,mn03-1,0.6638,0.7613,Cell,A,A is Better,Very likely
23433,mn03,mn03-1,0.9528,0.9176,Cell,A,A is Better,Almost certain
23434,mn03,mn03-1,0.8626,0.6819,Cell,B,B is Better,Very likely
23435,mn03,mn03-1,0.5285,0.5298,Cell,B,B is Better,Somewhat likely
23436,mn03,mn03-1,1.0313,0.8957,Cell,B,B is Better,Almost certain
23437,mn03,mn03-1,0.7135,0.5318,Cell,A,A is Better,Almost certain
23438,mn03,mn03-1,1.0238,1.3233,Cell,B,B is Better,Almost certain
23439,mn03,mn03-1,1.7505,1.3303,Cell,A,A is Better,Almost certain
23440,mn03,mn03-1,0.5202,0.6913,Cell,B,A is Better,Almost certain
23441,mn03,mn03-1,0.8193,0.7302,Cell,B,B is Better,Somewhat likely
23442,mn03,mn03-1,0.7051,0.5581,Cell,A,A is Better,Almost certain
23443,mn03,mn03-1,1.0837,0.7979,Cell,A,A is Better,Very likely
23444,mn03,mn03-1,0.6261,0.615,Cell,A,A is Better,Almost certain
23445,mn03,mn03-1,1.3483,1.5424,Cell,A,A is Better,Somewhat likely
23446,mn03,mn03-1,1.1241,1.1776,Cell,A,A is Better,Almost certain
23447,mn03,mn03-1,1.0837,0.8524,Cell,B,B is Better,Almost certain
23448,mn03,mn03-1,1.3193,1.6595,Cell,A,A is Better,Not very likely
23449,mn03,mn03-1,0.4819,0.3544,Cell,A,A is Better,Almost certain
23450,mn03,mn03-1,0.6731,0.8639,Landline,B,B is Better,Not at all likely
23451,mn03,mn03-1,1.7525,1.836,Cell,B,B is Better,Almost certain
23452,mn03,mn03-1,1.7525,2.0023,Cell,A,A is Better,Very likely
23453,mn03,mn03-1,0.9805,0.9684,Landline,A,A is Better,Almost certain
23454,mn03,mn03-1,0.7038,0.6414,Landline,B,B is Better,Very likely
23455,mn03,mn03-1,0.8074,0.6204,Cell,A,A is Better,Very likely
23456,mn03,mn03-1,0.5245,0.8076,Cell,B,A is Better,Very likely
23457,mn03,mn03-1,0.9695,0.8139,Cell,A,A is Better,Almost certain
23458,mn03,mn03-1,0.5861,0.5205,Cell,A,A is Better,Almost certain
23459,mn03,mn03-1,0.5546,0.7519,Cell,B,B is Better,Somewhat likely
23460,mn03,mn03-1,1.0543,0.8523,Cell,A,A is Better,Almost certain
23461,mn03,mn03-1,0.5316,0.6836,Cell,A,A is Better,Very likely
23462,mn03,mn03-1,1.4673,1.406,Cell,B,B is Better,Almost certain
23463,mn03,mn03-1,0.895,0.7314,Cell,B,B is Better,Almost certain
23464,mn03,mn03-1,1.1882,1.8912,Cell,A,A is Better,Almost certain
23465,mn03,mn03-1,1.5476,4.6632,Cell,Und,A is Better,Somewhat likely
23466,mn03,mn03-1,0.6413,0.6149,Cell,A,A is Better,Very likely
23467,mn03,mn03-1,0.5733,0.4296,Cell,A,A is Better,Very likely
23468,mn03,mn03-1,1.4208,1.0703,Landline,B,B is Better,Almost certain
23469,mn03,mn03-1,0.9678,0.952,Cell,Und,B is Better,Almost certain
23470,mn03,mn03-1,0.8231,1.0784,Cell,A,A is Better,Very likely
23471,mn03,mn03-1,1.2997,1.0173,Cell,A,A is Better,Almost certain
23472,mn03,mn03-1,0.9248,1.2172,Cell,A,A is Better,Very likely
23473,mn03,mn03-1,0.8065,0.9975,Cell,A,A is Better,Almost certain
23474,mn03,mn03-1,0.6892,0.5845,Landline,B,B is Better,Almost certain
23475,mn03,mn03-1,0.7348,0.5661,Cell,A,A is Better,Very likely
23476,mn03,mn03-1,0.9691,0.8571,Cell,B,B is Better,Almost certain
23477,mn03,mn03-1,1.3717,1.3202,Landline,A,A is Better,Almost certain
23478,mn03,mn03-1,1.1534,0.928,Cell,B,B is Better,Almost certain
23479,mn03,mn03-1,0.5273,0.5075,Cell,B,B is Better,Almost certain
23480,mn03,mn03-1,0.9749,0.7469,Cell,A,A is Better,Almost certain
23481,mn03,mn03-1,1.0437,0.8802,Cell,B,B is Better,Almost certain
23482,mn03,mn03-1,0.9678,1.0115,Landline,B,B is Better,Somewhat likely
23483,mn03,mn03-1,0.8196,0.648,Cell,A,A is Better,Almost certain
23484,mn03,mn03-1,1.0007,1.5721,Cell,B,Don't know,Very likely
23485,mn03,mn03-1,1.404,1.0778,Cell,B,B is Better,Almost certain
23486,mn03,mn03-1,0.6501,0.6152,Cell,B,B is Better,Almost certain
23487,mn03,mn03-1,0.821,1.3113,Cell,A,A is Better,Very likely
23488,mn03,mn03-1,0.879,0.6851,Cell,A,A is Better,Almost certain
23489,mn03,mn03-1,0.6876,0.7561,Cell,A,A is Better,Very likely
23490,mn03,mn03-1,0.596,0.4479,Landline,B,B is Better,Almost certain
23491,mn03,mn03-1,1.2558,1.0517,Landline,B,B is Better,Almost certain
23492,mn03,mn03-1,1.7505,1.4089,Cell,B,B is Better,Almost certain
23493,mn03,mn03-1,1.859,1.6174,Cell,A,Don't know,Almost certain
23494,mn03,mn03-1,1.304,1.0359,Landline,B,B is Better,Almost certain
23495,mn03,mn03-1,0.5526,0.5067,Landline,B,A is Better,Somewhat likely
23496,mn03,mn03-1,0.9002,0.9442,Cell,Und,A is Better,Somewhat likely
23497,mn03,mn03-1,1.0367,0.8231,Cell,Und,A is Better,Almost certain
23498,mn03,mn03-1,0.9432,1.0922,Landline,B,B is Better,Almost certain
23499,mn03,mn03-1,1.2587,0.9034,Cell,A,A is Better,Almost certain
23500,mn03,mn03-1,0.7051,0.5642,Landline,A,A is Better,[DO NOT READ] Don't know/Refused
23501,mn03,mn03-1,0.6986,0.5,Landline,A,A is Better,Almost certain
23502,mn03,mn03-1,0.6416,1.4851,Cell,A,A is Better,Almost certain
23503,mn03,mn03-1,1.404,1.0962,Cell,B,B is Better,Almost certain
23504,mn03,mn03-1,0.8735,0.6713,Cell,B,B is Better,Almost certain
23505,mn03,mn03-1,1.5606,1.305,Cell,B,B is Better,Very likely
23506,mn03,mn03-1,0.9678,0.8948,Cell,A,A is Better,Very likely
23507,mn03,mn03-1,1.2676,1.3407,Cell,A,A is Better,Almost certain
23508,mn03,mn03-1,1.2081,1.2336,Landline,B,B is Better,Very likely
23509,mn03,mn03-1,0.5283,0.6483,Cell,A,A is Better,Almost certain
23510,mn03,mn03-1,1.0048,0.717,Cell,A,A is Better,Very likely
23511,mn03,mn03-1,0.9016,0.9075,Cell,A,A is Better,Almost certain
23512,mn03,mn03-1,0.555,0.5093,Cell,B,B is Better,Almost certain
23513,mn03,mn03-1,1.3568,1.5423,Landline,A,A is Better,Very likely
23514,mn03,mn03-1,1.3817,1.0674,Landline,Und,A is Better,Very likely
23515,mn03,mn03-1,0.8672,0.7726,Landline,B,B is Better,Almost certain
23516,mn03,mn03-1,1.0002,0.9116,Cell,A,A is Better,Almost certain
23517,mn03,mn03-1,0.8972,0.7693,Cell,A,A is Better,Almost certain
23518,mn03,mn03-1,0.7038,0.6227,Landline,B,A is Better,Almost certain
23519,mn03,mn03-1,0.9002,1.0606,Cell,A,A is Better,Somewhat likely
23520,mn03,mn03-1,0.8672,0.7678,Landline,Und,A is Better,Almost certain
23521,mn03,mn03-1,1.1938,1.9879,Cell,A,A is Better,Very likely
23522,mn03,mn03-1,0.77,0.9396,Cell,B,Don't know,Somewhat likely
23523,mn03,mn03-1,1.0142,0.9776,Landline,Und,A is Better,Almost certain
23524,mn03,mn03-1,1.777,1.9514,Cell,B,B is Better,Very likely
23525,mn03,mn03-1,0.5824,0.4702,Cell,A,A is Better,Almost certain
23526,mn03,mn03-1,1.0755,0.786,Cell,A,A is Better,Almost certain
23527,mn03,mn03-1,0.4548,0.3544,Landline,B,A is Better,Almost certain
23528,mn03,mn03-1,1.5114,1.2324,Cell,B,B is Better,Almost certain
23529,mn03,mn03-1,0.7038,0.6301,Landline,A,A is Better,Almost certain
23530,mn03,mn03-1,1.2858,0.9928,Cell,Und,B is Better,Not very likely
23531,mn03,mn03-1,1.6612,1.9218,Cell,A,A is Better,Very likely
23532,mn03,mn03-1,1.7505,1.3315,Cell,B,B is Better,Almost certain
23533,mn03,mn03-1,1.1409,1.0218,Cell,B,B is Better,Almost certain
23534,mn03,mn03-1,0.6949,0.8233,Cell,A,A is Better,Somewhat likely
23535,mn03,mn03-1,1.021,0.7444,Landline,A,A is Better,Almost certain
23536,mn03,mn03-1,0.9695,2.2007,Cell,A,A is Better,Not at all likely
23537,mn03,mn03-1,1.1924,1.2023,Landline,A,A is Better,Almost certain
23538,mn03,mn03-1,0.6253,0.5312,Cell,A,A is Better,Very likely
23539,mn03,mn03-1,0.7038,0.62,Cell,B,B is Better,Almost certain
23540,mn03,mn03-1,1.1259,1.5556,Cell,B,B is Better,Somewhat likely
23541,mn03,mn03-1,0.9691,0.9048,Cell,A,A is Better,Almost certain
23542,mn03,mn03-1,0.8074,0.6343,Landline,B,B is Better,Almost certain
23543,mn03,mn03-1,1.2974,1.4087,Cell,A,A is Better,Not very likely
23544,mn03,mn03-1,1.3374,1.1941,Cell,B,B is Better,Very likely
23545,mn03,mn03-1,0.8672,0.7681,Cell,B,B is Better,Almost certain
23546,mn03,mn03-1,0.8631,0.5961,Cell,A,A is Better,Almost certain
23547,mn03,mn03-1,0.5543,0.4939,Landline,A,A is Better,Almost certain
23548,mn03,mn03-1,0.6892,0.6041,Cell,A,A is Better,Almost certain
23549,mn03,mn03-1,1.4781,1.5655,Landline,B,B is Better,[DO NOT READ] Don't know/Refused
23550,mn03,mn03-1,1.7378,1.6602,Cell,A,A is Better,Almost certain
23551,mn03,mn03-1,0.8503,0.5694,Landline,A,A is Better,Very likely
23552,mn03,mn03-1,0.9678,0.9476,Landline,A,A is Better,Almost certain
23553,mn03,mn03-1,0.879,0.6595,Landline,A,A is Better,Almost certain
23554,mn03,mn03-1,1.3013,1.0582,Cell,A,A is Better,Almost certain
23555,mn03,mn03-1,0.969,1.1103,Cell,Und,A is Better,Almost certain
23556,mn03,mn03-1,1.117,1.0002,Cell,B,B is Better,Almost certain
23557,mn03,mn03-1,0.5818,0.3853,Landline,A,A is Better,Very likely
23558,mn03,mn03-1,0.9828,1.9472,Cell,A,A is Better,Almost certain
23559,mn03,mn03-1,1.1849,1.0887,Cell,B,B is Better,Almost certain
23560,mn03,mn03-1,1.2558,1.0299,Landline,B,Don't know,Almost certain
23561,mn03,mn03-1,0.6892,0.6794,Landline,A,A is Better,Very likely
23562,mn03,mn03-1,1.9109,1.8841,Landline,B,B is Better,Very likely
23563,mn03,mn03-1,1.1158,1.1415,Landline,B,B is Better,Very likely
23564,mn03,mn03-1,1.0193,0.8214,Cell,A,A is Better,Very likely
23565,mn03,mn03-1,0.5739,0.4571,Cell,Und,A is Better,Very likely
23566,mn03,mn03-1,0.6949,0.641,Cell,A,A is Better,Almost certain
23567,mn03,mn03-1,1.2676,1.3009,Cell,B,B is Better,Almost certain
23568,mn03,mn03-1,0.6409,0.6941,Cell,A,A is Better,Almost certain
23569,mn03,mn03-1,1.0142,1.0389,Landline,A,A is Better,Almost certain
23570,mn03,mn03-1,0.6631,0.6048,Cell,Und,B is Better,Almost certain
23571,mn03,mn03-1,0.8166,0.7667,Landline,B,B is Better,Almost certain
23572,mn03,mn03-1,0.5603,0.4219,Landline,A,A is Better,Very likely
23573,mn03,mn03-1,0.8794,0.8321,Cell,B,B is Better,Almost certain
23574,mn03,mn03-1,0.9885,1.0404,Cell,A,A is Better,Very likely
23575,mn03,mn03-1,0.5882,0.4638,Cell,A,A is Better,Almost certain
23576,mn03,mn03-1,0.9688,1.2107,Cell,A,A is Better,Very likely
23577,mn03,mn03-1,0.6631,0.6466,Cell,A,A is Better,Almost certain
23578,mn03,mn03-1,0.6905,0.5607,Cell,A,A is Better,Almost certain
23579,mn03,mn03-1,0.6541,0.8275,Cell,B,A is Better,Very likely
23580,mn03,mn03-1,0.8794,0.8113,Cell,A,A is Better,Very likely
23581,mn03,mn03-1,0.4421,0.63,Cell,A,A is Better,Almost certain
23582,mn03,mn03-1,1.1945,2.5378,Cell,A,A is Better,Very likely
23583,mn03,mn03-1,0.7033,0.6583,Cell,B,Don't know,Somewhat likely
23584,mn03,mn03-1,0.9912,0.8547,Cell,B,B is Better,Almost certain
23585,mn03,mn03-1,0.6994,0.6314,Cell,B,B is Better,Almost certain
23586,mn03,mn03-1,0.817,0.6465,Cell,A,A is Better,Almost certain
23587,mn03,mn03-1,1.3941,2.3377,Cell,B,B is Better,Not at all likely
23588,mn03,mn03-1,1.7505,1.2931,Cell,B,B is Better,Almost certain
23589,mn03,mn03-1,0.8291,0.7346,Cell,A,A is Better,Somewhat likely
23590,mn03,mn03-1,1.0248,0.797,Cell,B,B is Better,Very likely
23591,mn03,mn03-1,0.9511,1.3469,Cell,A,A is Better,Almost certain
23592,mn03,mn03-1,1.1394,2.0003,Cell,A,A is Better,Very likely
23593,mn03,mn03-1,1.5295,1.1027,Cell,B,B is Better,Almost certain
23594,mn03,mn03-1,1.023,2.1501,Cell,Und,A is Better,Somewhat likely
23595,mn03,mn03-1,1.582,1.1472,Cell,A,A is Better,Very likely
23596,mn03,mn03-1,1.1159,0.8921,Cell,B,A is Better,Almost certain
23597,mn03,mn03-1,1.4595,1.2892,Cell,A,A is Better,Almost certain
23598,mn03,mn03-1,0.5202,0.6345,Cell,A,A is Better,Almost certain
23599,mn03,mn03-1,1.0142,0.9813,Landline,B,B is Better,Almost certain
23600,mn03,mn03-1,1.1467,1.5473,Cell,A,A is Better,Almost certain
23601,mn03,mn03-1,1.0755,0.7685,Landline,B,B is Better,Very likely
23602,mn03,mn03-1,0.8672,0.7682,Cell,A,A is Better,Almost certain
23603,mn03,mn03-1,0.7519,1.0835,Cell,A,A is Better,Very likely
23604,mn03,mn03-1,0.879,0.6622,Landline,B,B is Better,Almost certain
23605,mn03,mn03-1,0.6546,1.0938,Cell,A,A is Better,Very likely
23606,mn03,mn03-1,1.016,0.9321,Landline,A,A is Better,Almost certain
23607,mn03,mn03-1,1.0238,1.0839,Cell,A,B is Better,Almost certain
23608,mn03,mn03-1,0.8294,0.6505,Cell,A,A is Better,Almost certain
23609,mn03,mn03-1,1.1787,0.9525,Landline,B,B is Better,Very likely
23610,mn03,mn03-1,0.8344,0.8657,Cell,A,A is Better,Almost certain
23611,mn03,mn03-1,0.5568,0.4014,Cell,B,B is Better,Almost certain
23612,mn03,mn03-1,0.7051,0.5703,Landline,B,A is Better,Almost certain
23613,mn03,mn03-1,0.9811,0.7919,Cell,A,A is Better,Almost certain
23614,mn03,mn03-1,0.8915,0.641,Landline,B,B is Better,Almost certain
23615,mn03,mn03-1,1.2153,1.0802,Cell,A,A is Better,Almost certain
23616,mn03,mn03-1,0.7051,0.5637,Cell,A,Don't know,Almost certain
23617,mn03,mn03-1,0.7901,0.9679,Cell,Und,Don't know,[DO NOT READ] Don't know/Refused
23618,mn03,mn03-1,1.0193,0.8898,Landline,A,A is Better,Almost certain
23619,mn03,mn03-1,0.6986,0.5127,Cell,A,A is Better,Almost certain
23620,mn03,mn03-1,1.4129,1.1157,Cell,A,A is Better,Very likely
23621,mn03,mn03-1,0.7038,0.6205,Landline,A,A is Better,Almost certain
23622,mn03,mn03-1,0.6967,0.5309,Landline,B,B is Better,Almost certain
23623,mn03,mn03-1,1.202,2.2922,Cell,B,B is Better,Somewhat likely
23624,mn03,mn03-1,0.8166,0.714,Landline,A,A is Better,Almost certain
23625,mn03,mn03-1,0.762,1.004,Cell,B,B is Better,Almost certain
23626,mn03,mn03-1,1.1924,1.1408,Landline,A,A is Better,Somewhat likely
23627,mn03,mn03-1,0.8193,0.6486,Cell,Und,Don't know,Almost certain
23628,mn03,mn03-1,0.8672,0.786,Landline,B,B is Better,Almost certain
23629,mn03,mn03-1,0.9531,1.0613,Cell,A,A is Better,Almost certain
23630,mn03,mn03-1,1.32,1.1252,Cell,B,B is Better,Almost certain
23631,mn03,mn03-1,1.8989,2.0097,Cell,B,B is Better,Somewhat likely
23632,mn03,mn03-1,0.7653,0.5371,Cell,A,A is Better,Almost certain
23633,mn03,mn03-1,0.9691,1.2498,Cell,B,B is Better,Very likely
23634,mn03,mn03-1,1.0597,1.5762,Cell,Und,A is Better,Not very likely
23635,mn03,mn03-1,0.9293,0.6315,Cell,B,B is Better,Almost certain
23636,mn03,mn03-1,0.55,0.3853,Cell,A,A is Better,Almost certain
23637,mn03,mn03-1,1.1256,1.51,Cell,B,B is Better,Not at all likely
23638,mn03,mn03-1,1.4495,1.2887,Cell,A,A is Better,Almost certain
23639,mn03,mn03-1,1.0313,0.8937,Cell,A,A is Better,Almost certain
23640,mn03,mn03-1,0.8149,0.8257,Cell,B,B is Better,Very likely
23641,mn03,mn03-1,0.6631,0.715,Cell,A,A is Better,Almost certain
23642,mn03,mn03-1,1.2331,1.4094,Cell,A,B is Better,Almost certain
23643,mn03,mn03-1,0.8344,0.8578,Cell,A,A is Better,Very likely
23644,mn03,mn03-1,1.6279,1.8713,Cell,A,A is Better,Not very likely
23645,mn03,mn03-1,1.0011,1.0284,Cell,A,A is Better,Almost certain
23646,mn03,mn03-1,1.4015,1.3564,Cell,B,B is Better,Almost certain
23647,mn03,mn03-1,0.7611,1.5595,Cell,B,B is Better,Very likely
23648,mn03,mn03-1,0.765,1.0985,Cell,A,A is Better,Almost certain
23649,mn03,mn03-1,1.4211,1.2365,Cell,A,A is Better,Almost certain
23650,mn03,mn03-1,0.77,1.2071,Cell,A,A is Better,Almost certain
23651,mn03,mn03-1,1.3817,1.0131,Landline,A,A is Better,Almost certain
23652,mn03,mn03-1,0.6667,0.4972,Landline,B,B is Better,Almost certain
23653,mn03,mn03-1,1.7288,1.9999,Cell,A,A is Better,Almost certain
